customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST-00173,Female,0,Yes,Yes,12,Yes,Yes,DSL,No,No,No,Yes,No,No,Month-to-month,No,Mailed check,18.38,214.97,No
CUST-00174,Female,0,No,No,58,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Mailed check,102.46,5949.47,No
CUST-00175,Female,0,Yes,No,12,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,105.81,1274.12,No
CUST-00176,Male,0,Yes,No,71,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),28.1,1993.69,No
CUST-00177,Male,0,Yes,No,18,Yes,Yes,DSL,Yes,Yes,No,No,Yes,Yes,Two year,Yes,Credit card (automatic),19.02,339.04,No
CUST-00178,Male,0,No,No,56,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,98.03,5501.11,No
CUST-00179,Male,0,Yes,Yes,31,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),82.07,2539.65,No
CUST-00180,Male,0,Yes,No,20,Yes,No,DSL,Yes,No,Yes,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),73.61,1473.34,No
CUST-00181,Male,0,No,Yes,13,Yes,Yes,DSL,Yes,Yes,Yes,No,No,Yes,Two year,Yes,Mailed check,71.32,923.81,No
CUST-00182,Female,0,No,No,23,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,No,Credit card (automatic),95.38,2191.68,No
CUST-00183,Male,0,No,No,48,No,No phone service,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,No,Bank transfer (automatic),47.33,2268.09,No
CUST-00184,Male,0,Yes,No,31,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,56.91,1753.39,No
CUST-00185,Male,0,No,No,10,Yes,Yes,DSL,Yes,No,No,Yes,Yes,Yes,Two year,Yes,Mailed check,25.79,259.85,No
CUST-00186,Female,1,No,Yes,59,Yes,No,DSL,No,No,Yes,No,Yes,No,Two year,Yes,Electronic check,74.61,4405.27,No
CUST-00187,Male,0,No,No,67,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,114.08,7640.04,No
CUST-00188,Male,0,Yes,Yes,60,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,No,Credit card (automatic),46.39,2796.43,No
CUST-00189,Female,0,No,Yes,4,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,110.92,445.1,Yes
CUST-00190,Male,0,No,Yes,35,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,90.92,3183.04,No
CUST-00191,Male,0,No,No,63,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),41.39,2609.5,No
CUST-00192,Male,0,No,No,31,No,No phone service,DSL,No,No,No,No,Yes,Yes,One year,Yes,Electronic check,84.29,2610.03,No
CUST-00193,Male,0,No,No,70,Yes,Yes,DSL,No,No,Yes,Yes,Yes,Yes,One year,No,Credit card (automatic),54.62,3818.51,No
CUST-00194,Male,0,Yes,No,65,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),30.23,1961.14,Yes
CUST-00195,Female,0,Yes,No,9,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),27.27,242.7,No
CUST-00196,Female,0,No,No,20,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.72,397.2,No
CUST-00197,Female,1,No,No,39,Yes,No,Fiber optic,No,No,No,No,No,Yes,Two year,Yes,Credit card (automatic),97.78,3811.53,No
CUST-00198,Male,0,No,No,41,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,Month-to-month,No,Credit card (automatic),106.48,4368.77,No
CUST-00199,Male,1,Yes,No,71,Yes,No,DSL,No,Yes,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,66.25,4697.44,No
CUST-00200,Male,0,Yes,Yes,45,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,No,One year,Yes,Credit card (automatic),69.99,3146.33,No
CUST-00201,Female,1,Yes,No,40,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Two year,No,Bank transfer (automatic),87.16,3482.84,No
CUST-00202,Male,1,Yes,No,3,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),88.09,245.18,Yes
CUST-00203,Male,0,No,Yes,13,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),50.41,653.04,No
CUST-00204,Female,0,No,No,13,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,No,Two year,No,Electronic check,33.92,435.77,No
CUST-00205,Male,0,No,Yes,52,No,No phone service,DSL,Yes,No,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,61.04,3176.37,Yes
CUST-00206,Female,0,No,Yes,28,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),87.7,2459.26,No
CUST-00207,Female,0,Yes,Yes,22,Yes,Yes,DSL,No,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,98.42,2158.24,No
CUST-00208,Female,0,No,No,30,Yes,No,DSL,Yes,Yes,Yes,No,No,Yes,One year,Yes,Electronic check,26.92,806.37,No
CUST-00209,Male,0,Yes,No,70,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,76.83,5371.7,No
CUST-00210,Male,0,Yes,No,60,No,No phone service,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,23.41,1406.22,No
CUST-00211,Male,1,No,Yes,22,Yes,No,DSL,Yes,No,No,Yes,Yes,No,Two year,Yes,Mailed check,100.48,2207.12,No
CUST-00212,Male,0,Yes,No,7,Yes,No,DSL,No,No,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,84.68,590.09,No
CUST-00213,Male,0,Yes,No,15,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,87.66,1313.82,No
CUST-00214,Male,0,No,Yes,25,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,No,Month-to-month,No,Mailed check,94.17,2355.68,No
CUST-00215,Male,1,Yes,No,28,Yes,No,Fiber optic,Yes,No,No,Yes,No,No,One year,Yes,Electronic check,67.56,1891.96,Yes
CUST-00216,Female,0,Yes,Yes,5,Yes,No,DSL,Yes,Yes,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),47.89,241.42,No
CUST-00217,Male,0,No,Yes,36,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,No,Month-to-month,No,Electronic check,96.57,3480.11,No
CUST-00218,Female,0,Yes,No,32,Yes,No,DSL,No,Yes,Yes,No,No,No,Two year,No,Credit card (automatic),95.74,3063.01,No
CUST-00219,Male,0,Yes,No,45,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),31.49,1411.87,No
CUST-00220,Male,0,No,Yes,60,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,No,Mailed check,108.28,6488.79,No
CUST-00221,Male,1,Yes,Yes,40,Yes,Yes,DSL,Yes,Yes,Yes,No,No,Yes,Month-to-month,No,Mailed check,40.12,1600.99,No
CUST-00222,Female,0,No,Yes,17,Yes,Yes,DSL,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,48.65,828.17,Yes
CUST-00223,Female,0,Yes,Yes,15,Yes,Yes,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),39.59,586.93,No
CUST-00224,Female,1,Yes,Yes,50,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),114.56,5733.37,No
CUST-00225,Female,0,No,No,36,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),47.95,1720.95,Yes
CUST-00226,Male,0,No,No,13,Yes,No,DSL,No,No,Yes,Yes,No,Yes,Two year,Yes,Credit card (automatic),115.14,1496.26,No
CUST-00227,Female,1,Yes,No,67,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,81.79,5487.31,No
CUST-00228,Male,0,No,No,29,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,No,One year,No,Mailed check,35.66,1033.23,No
CUST-00229,Male,0,Yes,No,59,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),73.38,4323.96,No
CUST-00230,Female,0,No,Yes,52,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,No,One year,No,Credit card (automatic),106.23,5511.41,No
CUST-00231,Female,0,Yes,Yes,35,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,74.17,2597.98,No
CUST-00232,Female,0,Yes,No,29,Yes,Yes,DSL,No,No,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),31.26,908.09,No
CUST-00233,Female,0,Yes,Yes,63,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),46.69,2944.35,No
CUST-00234,Female,0,Yes,Yes,13,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,40.48,526.81,No
CUST-00235,Female,1,Yes,Yes,22,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,30.59,670.3,No
CUST-00236,Female,0,No,No,47,Yes,No,DSL,Yes,No,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),50.73,2380.38,No
CUST-00237,Female,1,No,No,27,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,No,Month-to-month,No,Bank transfer (automatic),84.11,2271.18,No
CUST-00238,Male,0,Yes,No,6,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,Yes,Month-to-month,No,Electronic check,56.25,342.45,Yes
CUST-00239,Female,0,Yes,No,41,Yes,No,DSL,Yes,Yes,No,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),62.38,2542.78,No
CUST-00240,Female,0,No,No,9,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),50.07,455.32,No
CUST-00241,Male,0,No,No,67,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,117.45,7867.7,No
CUST-00242,Female,0,No,Yes,43,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),76.62,3293.82,Yes
CUST-00243,Male,1,No,Yes,12,Yes,No,DSL,Yes,Yes,No,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),101.39,1220.16,No
CUST-00244,Male,0,No,Yes,32,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),62.13,1987.31,No
CUST-00245,Female,0,Yes,Yes,31,Yes,No,DSL,No,No,Yes,No,Yes,No,Two year,Yes,Bank transfer (automatic),34.86,1081.79,No
CUST-00246,Male,0,Yes,Yes,47,Yes,No,DSL,No,Yes,No,Yes,No,Yes,Two year,Yes,Electronic check,102.68,4817.79,No
CUST-00247,Male,0,No,Yes,4,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Two year,Yes,Credit card (automatic),94.34,375.97,Yes
CUST-00248,Male,0,No,No,60,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),50.98,3061.33,No
CUST-00249,Male,0,No,No,2,No,No phone service,Fiber optic,No,No,Yes,Yes,Yes,No,Two year,No,Mailed check,78.64,155.32,No
CUST-00250,Female,0,No,No,23,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),27.35,627.39,No
CUST-00251,Male,0,No,No,33,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,Yes,Month-to-month,Yes,Mailed check,20.63,681.61,No
CUST-00252,Female,0,No,No,41,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),99.58,4084.94,No
CUST-00253,Male,0,No,No,19,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,Electronic check,112.19,2139.22,No
CUST-00254,Male,0,No,No,40,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),52.41,2098.6,No
CUST-00255,Male,1,No,Yes,19,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),77.76,1484.2,No
CUST-00256,Male,0,Yes,Yes,5,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,One year,Yes,Electronic check,89.73,448.16,No
CUST-00257,Female,0,No,No,56,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,92.6,5173.76,No
CUST-00258,Female,0,No,No,41,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,One year,No,Credit card (automatic),66.11,2708.37,No
CUST-00259,Male,0,Yes,Yes,24,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),79.33,1899.87,No
CUST-00260,Male,1,Yes,Yes,40,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,No,Mailed check,83.71,3348.08,No
CUST-00261,Female,0,Yes,No,40,Yes,No,DSL,No,No,No,Yes,No,No,One year,Yes,Bank transfer (automatic),28.33,1131.59,No
CUST-00262,Male,0,No,Yes,2,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,82.51,166.34,No
CUST-00263,Male,0,No,No,42,Yes,Yes,DSL,No,No,No,Yes,Yes,No,Two year,No,Bank transfer (automatic),69.09,2898.43,No
CUST-00264,Male,0,No,Yes,45,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,55.85,2514.33,No
CUST-00265,Female,0,No,No,56,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,44.17,2475.37,No
CUST-00266,Female,0,Yes,Yes,50,Yes,No,Fiber optic,Yes,Yes,No,No,No,Yes,One year,No,Electronic check,81.79,4089.68,No
CUST-00267,Female,0,No,No,4,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),34.68,131.4,No
CUST-00268,Male,0,No,Yes,14,Yes,Yes,DSL,Yes,Yes,Yes,No,No,No,Two year,No,Electronic check,99.08,1391.59,No
CUST-00269,Male,0,Yes,No,38,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),35.18,1339.94,No
CUST-00270,Female,1,No,No,69,Yes,No,DSL,Yes,No,No,No,Yes,No,Month-to-month,No,Mailed check,95.16,6565.08,No
CUST-00271,Female,0,No,No,37,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,99.74,3681.32,No
CUST-00272,Female,0,No,No,38,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,111.97,4256.37,Yes
CUST-00273,Female,0,No,No,51,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,64.33,3278.19,No
CUST-00274,Male,1,Yes,No,2,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,No,Month-to-month,No,Bank transfer (automatic),24.37,45.99,No
CUST-00275,Female,0,Yes,No,28,Yes,No,DSL,Yes,Yes,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,85.77,2401.17,No
CUST-00276,Male,1,Yes,No,30,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,Yes,One year,Yes,Credit card (automatic),46.26,1395.08,Yes
CUST-00277,Female,0,Yes,No,65,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Two year,Yes,Credit card (automatic),27.27,1773.28,No
CUST-00278,Male,0,No,Yes,44,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),103.58,4556.97,No
CUST-00279,Female,0,No,No,21,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Two year,Yes,Mailed check,31.97,668.76,Yes
CUST-00280,Female,0,No,No,9,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,No,Mailed check,68.64,617.92,No
CUST-00281,Female,0,Yes,No,20,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),96.85,1936.99,No
CUST-00282,Female,0,Yes,No,16,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,One year,Yes,Mailed check,37.91,609.58,No
CUST-00283,Male,0,Yes,No,66,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,Yes,One year,No,Mailed check,107.66,7102.9,No
CUST-00284,Female,0,No,No,6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,51.16,302.9,No
CUST-00285,Male,0,No,No,35,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),57.64,2015.19,No
CUST-00286,Male,0,Yes,No,66,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,One year,Yes,Electronic check,31.15,2055.46,No
CUST-00287,Male,0,Yes,No,29,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Two year,Yes,Mailed check,82.45,2390.94,No
CUST-00288,Male,0,No,No,70,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,67.53,4727.05,No
CUST-00289,Female,0,No,No,28,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,115.42,3226.81,No
CUST-00290,Male,0,No,No,71,Yes,No,DSL,Yes,Yes,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),87.83,6235.5,No
CUST-00291,Male,1,Yes,No,32,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,93.9,3008.22,No
CUST-00292,Male,0,Yes,No,58,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,No,Two year,No,Bank transfer (automatic),37.91,2205.14,No
CUST-00293,Female,0,Yes,Yes,19,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,No,Mailed check,89.28,1701.24,No
CUST-00294,Female,0,Yes,No,28,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),73.74,2064.42,No
CUST-00295,Female,1,No,No,52,Yes,No,Fiber optic,No,No,No,No,No,No,Two year,Yes,Electronic check,58.38,3034.97,No
CUST-00296,Female,0,No,Yes,0,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,Two year,No,Electronic check,96.27,6.22,No
CUST-00297,Male,0,No,Yes,33,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,No,Month-to-month,No,Credit card (automatic),115.85,3822.5,No
CUST-00298,Male,1,Yes,No,43,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,Two year,No,Bank transfer (automatic),27.48,1185.98,No
CUST-00299,Female,0,No,No,13,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),96.89,1259.42,No
CUST-00300,Male,0,No,No,36,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),109.95,3946.2,No
CUST-00301,Male,0,No,No,34,Yes,Yes,DSL,No,Yes,No,No,Yes,No,One year,Yes,Electronic check,49.52,1687.0,No
CUST-00302,Male,0,No,No,58,Yes,No,Fiber optic,No,No,Yes,Yes,No,Yes,One year,No,Mailed check,54.3,3154.23,No
CUST-00303,Female,0,No,No,23,Yes,No,DSL,No,No,No,No,Yes,No,Two year,Yes,Bank transfer (automatic),97.48,2240.4,No
CUST-00304,Female,0,Yes,Yes,64,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,No,One year,Yes,Bank transfer (automatic),113.36,7249.25,No
CUST-00305,Male,0,No,No,5,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),111.89,567.06,Yes
CUST-00306,Female,1,No,Yes,67,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,23.56,1577.79,No
CUST-00307,Female,0,Yes,No,37,Yes,No,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Mailed check,105.14,3888.46,No
CUST-00308,Female,0,Yes,No,0,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,One year,Yes,Mailed check,76.65,2.24,No
CUST-00309,Female,0,No,No,40,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,No,Mailed check,60.11,2418.08,No
CUST-00310,Female,0,No,No,30,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,One year,No,Mailed check,102.55,3078.92,No
CUST-00311,Male,0,No,Yes,35,Yes,Yes,DSL,No,Yes,No,Yes,No,Yes,One year,Yes,Bank transfer (automatic),98.04,3432.29,No
CUST-00312,Female,0,No,No,53,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),68.93,3653.64,No
CUST-00313,Male,0,Yes,Yes,30,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),59.07,1780.37,No
CUST-00314,Male,0,No,Yes,28,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,65.25,1829.64,No
CUST-00315,Female,0,Yes,No,2,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,Yes,Two year,No,Credit card (automatic),49.84,104.0,No
CUST-00316,Male,0,No,Yes,57,Yes,No,DSL,No,No,Yes,No,Yes,No,One year,Yes,Electronic check,86.05,4906.37,No
CUST-00317,Male,0,No,No,60,Yes,Yes,DSL,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,107.2,6434.68,No
CUST-00318,Male,0,No,No,5,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,43.05,213.86,No
CUST-00319,Female,0,Yes,Yes,19,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),100.55,1911.3,No
CUST-00320,Female,1,No,Yes,60,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),54.07,3240.77,No
CUST-00321,Male,0,No,No,45,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,Two year,Yes,Credit card (automatic),31.18,1400.56,No
CUST-00322,Female,0,Yes,No,12,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),22.05,267.05,No
